"Compounds ID","Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: Metabolika Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# ChemSpider Results","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)","Mass List Match: HMDB Urine metabolites (v5. 4641 cpds)","MS2","Reference Ion","Group Area: cla","Group Area: cla/lps","Group Area: ctrl","Group Area: lps","Group Area: no2-cla/lps","Group CV [%]: cla","Group CV [%]: cla/lps","Group CV [%]: ctrl","Group CV [%]: lps","Group CV [%]: no2-cla/lps","Ratio: (cla) / (ctrl)","Ratio: (cla/lps) / (ctrl)","Ratio: (lps) / (ctrl)","Ratio: (no2-cla/lps) / (ctrl)","Ratio: (cla/lps) / (lps)","Ratio: (no2-cla/lps) / (lps)","Log2 Fold Change: (cla) / (ctrl)","Log2 Fold Change: (cla/lps) / (ctrl)","Log2 Fold Change: (lps) / (ctrl)","Log2 Fold Change: (no2-cla/lps) / (ctrl)","Log2 Fold Change: (cla/lps) / (lps)","Log2 Fold Change: (no2-cla/lps) / (lps)","P-value: (cla) / (ctrl)","P-value: (cla/lps) / (ctrl)","P-value: (lps) / (ctrl)","P-value: (no2-cla/lps) / (ctrl)","P-value: (cla/lps) / (lps)","P-value: (no2-cla/lps) / (lps)","Adj. P-value: (cla) / (ctrl)","Adj. P-value: (cla/lps) / (ctrl)","Adj. P-value: (lps) / (ctrl)","Adj. P-value: (no2-cla/lps) / (ctrl)","Adj. P-value: (cla/lps) / (lps)","Adj. P-value: (no2-cla/lps) / (lps)","Peak Rating (Max.)","Peak Rating: Liver-H-9.raw (F9)","Peak Rating: Liver-H-10.raw (F10)","Peak Rating: Liver-H-11.raw (F11)","Peak Rating: Liver-H-12.raw (F12)","Peak Rating: Liver-H-13.raw (F13)","Peak Rating: Liver-H-14.raw (F14)","Peak Rating: Liver-H-15.raw (F15)","Peak Rating: Liver-H-16.raw (F16)","Peak Rating: Liver-H-25.raw (F25)","Peak Rating: Liver-H-26.raw (F26)","Peak Rating: Liver-H-27.raw (F27)","Peak Rating: Liver-H-28.raw (F28)","Peak Rating: Liver-H-29.raw (F29)","Peak Rating: Liver-H-30.raw (F30)","Peak Rating: Liver-H-31.raw (F31)","Peak Rating: Liver-H-32.raw (F32)","Peak Rating: Liver-H-1.raw (F1)","Peak Rating: Liver-H-2.raw (F2)","Peak Rating: Liver-H-3.raw (F3)","Peak Rating: Liver-H-4.raw (F4)","Peak Rating: Liver-H-5.raw (F5)","Peak Rating: Liver-H-6.raw (F6)","Peak Rating: Liver-H-7.raw (F7)","Peak Rating: Liver-H-8.raw (F8)","Peak Rating: Liver-H-17.raw (F17)","Peak Rating: Liver-H-18.raw (F18)","Peak Rating: Liver-H-19.raw (F19)","Peak Rating: Liver-H-20.raw (F20)","Peak Rating: Liver-H-21.raw (F21)","Peak Rating: Liver-H-22.raw (F22)","Peak Rating: Liver-H-23.raw (F23)","Peak Rating: Liver-H-24.raw (F24)","Peak Rating: Liver-H-33.raw (F33)","Peak Rating: Liver-H-34.raw (F34)","Peak Rating: Liver-H-35.raw (F35)","Peak Rating: Liver-H-36.raw (F36)","Peak Rating: Liver-H-37.raw (F37)","Peak Rating: Liver-H-38.raw (F38)","Peak Rating: Liver-H-39.raw (F39)","Peak Rating: Liver-H-40.raw (F40)"
"1727","","False","","C16 H32 Br Cl O3","Full match","No results","No results","No match","No match","1.79","386.12303","385.11575","6.029","12508647.1358241","3","0","","","","Multiple matches found","Single match found","PreferredDDA","[M-H]-1","1722800.15031628","574793.342400068","2316673.32844901","3599164.62314002","422906.305466002","126.655554942116","77.9905352022158","119.160069298608","61.611169920506","142.610053695129","0.744","0.248","1.554","0.183","0.160","0.118","-0.43","-2.01","0.64","-2.45","-2.65","-3.09","0.999952367690242","0.370932005473802","0.976567458280962","0.820404073174298","0.13422423771313","0.474317964330398","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.876042517777544","6.6","2.3","2.1","1.2","","1.4","3.0","1.4","6.6","","1.6","","2.7","1.7","","1.7","0.8","1.8","4.3","1.4","2.2","","3.7","2.0","0.6","4.8","","1.8","1.8","5.1","3.0","4.8","2.2","1.7","3.3","","3.0","0.8","","","0.2"
"1748","","False","","C19 H47 N5 O6 P2","Full match","No results","No results","No match","No results","3.02","503.30168","502.29440","5.676","4392727.01352558","6","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","1026101.26831536","533400.357562942","1114011.54938639","1891670.57927829","219717.469925562","74.360504263917","101.380207701971","98.6929109387793","73.3562117464935","24.3260756401919","0.921","0.479","1.698","0.197","0.282","0.116","-0.12","-1.06","0.76","-2.34","-1.83","-3.11","0.999893401035179","0.987920468867449","0.939092803597669","0.11885647153571","0.720866359710696","0.0205296665591478","0.999999999990232","0.999999999971901","0.99999999999954","0.407835217992411","0.999999999980223","0.111581088474147","4.8","2.7","","3.0","","3.1","2.3","3.1","","1.4","3.3","","","3.9","","","0.2","4.5","2.0","2.2","3.3","","","1.6","","2.0","","1.8","0.7","","4.8","0.8","1.2","","","","","","","",""
"1796","","False","","C22 H46 N2 O P2 S","Invalid mass","No results","No results","No match","No match","5.74","448.28318","447.27591","7.051","3856806.51916079","2","0","","","","Single match found","No matches found","PreferredDDA","[M-H]-1","507598.413504373","1181383.90079366","1447193.53739525","1324016.84036102","584311.471723884","92.0148779790189","78.1515985526143","83.9046155499325","69.0982012880972","38.306956444512","0.351","0.816","0.915","0.404","0.892","0.441","-1.51","-0.29","-0.13","-1.31","-0.16","-1.18","0.956391142073849","0.999996985893022","0.999992262712821","0.721183353038723","0.999921116516988","0.764219647528538","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.2","3.7","4.2","3.0","","4.8","","","","4.5","4.2","4.0","2.9","3.0","","","","4.1","5.2","4.6","3.9","1.7","","2.7","5.2","2.3","","1.2","2.3","1.4","2.3","","","","2.9","","","","","",""
"1816","","False","","C20 H39 Br Cl2 O2","Full match","No results","No results","No match","No match","1.50","460.15174","459.14446","8.611","4228795.10102962","1","0","","","","Multiple matches found","No matches found","PreferredDDA","[M-H]-1","1125477.17652855","368751.425253616","1318307.02509098","752561.655509433","198083.362241836","82.8974302940492","75.3284077700971","88.4895422266001","55.0141267825059","102.127022048372","0.854","0.280","0.571","0.150","0.490","0.263","-0.23","-1.84","-0.81","-2.73","-1.03","-1.93","0.997881431416269","0.203635015980948","0.741858071586389","0.0600583182658274","0.861114396205585","0.520621613412163","0.999999999990232","0.876061216788126","0.99999999999954","0.243313687368437","0.999999999980223","0.927080092426745","6.5","5.8","2.5","3.3","1.9","6.1","5.2","6.1","4.2","2.5","4.4","","5.8","3.3","5.7","3.3","4.0","6.5","6.4","6.1","6.0","2.9","6.1","5.5","3.3","5.8","","1.7","2.5","5.8","5.8","3.1","2.3","3.6","5.0","","5.4","3.3","","1.9","3.0"
"1826","","False","","C14 H30 Cl2 N4 O3 P2","Full match","No results","No results","No results","No results","2.54","434.11812","433.11084","8.348","5244429.50234795","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","1081908.57336399","462027.534022166","965065.049111087","674195.736644014","463116.428111445","97.8296180196647","49.00763640138","98.9580772912476","61.0087108115563","65.2750677482068","1.121","0.479","0.699","0.480","0.685","0.687","0.16","-1.06","-0.52","-1.06","-0.55","-0.54","0.994838402632888","0.444857752869862","0.649397735679009","0.539537025932406","0.99724199884989","0.999771876578752","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.0","","","","","4.2","2.2","4.6","4.8","","","","","","","","","4.5","6.0","2.5","5.2","","3.1","","","3.9","","","","2.3","","","","","0.2","","1.6","","","",""
"1835","","False","","C21 H33 O3 P S","Full match","No results","No results","No results","No match","4.35","396.19053","395.18325","5.251","5156488.85255923","0","0","","","","Single match found","No matches found","PreferredDDA","[M-H]-1","378778.355045158","291303.587524889","649323.455317641","291053.558170203","446496.264606323","114.557400447893","69.1482968686649","121.256968904083","31.3746708022399","85.9813334105365","0.583","0.449","0.448","0.688","1.001","1.534","-0.78","-1.16","-1.16","-0.54","0.00","0.62","0.856125699960721","0.139793639292575","0.123824375445985","0.655319224923798","0.999996785556661","0.807043909953792","0.999999999990232","0.693610252099746","0.647794533708354","0.999999999839485","0.999999999980223","0.999999999998553","5.2","1.2","3.1","2.1","5.2","","","","","","","","","","","2.3","","","","1.6","0.6","3.9","4.5","","","","","","","","","","","2.0","","2.0","","","2.3","0.2",""
"1871","","False","","C13 H33 Cl N6 O5 S3","Full match","No results","No results","No match","No results","-1.15","484.13575","483.12847","8.044","1989378.59680649","1","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","251170.812732975","161653.097433892","511837.589175823","480493.734388755","191663.28665949","83.2542837253518","92.9423303817465","98.5153075970826","44.7926747159158","118.677759497599","0.491","0.316","0.939","0.374","0.336","0.399","-1.03","-1.66","-0.09","-1.42","-1.57","-1.33","0.903766580281885","0.494017820702281","0.999720817709442","0.948458833857988","0.609230325879207","0.982136606779494","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.1","","","","","","2.0","4.8","6.1","","","","3.1","","","","","4.8","4.6","4.8","4.2","","3.1","","","2.9","","1.7","","5.4","","1.7","","4.8","4.6","","3.5","4.8","","",""
"1904","","False","","C29 H43 N7 O4","Full match","No results","No results","No results","No results","1.78","553.33864","552.33136","5.130","6230138.62588059","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","549050.76743718","261023.447813067","1156717.42519575","2626151.14953667","217575.267892973","96.5903360270515","116.20280544646","109.74894693083","68.2394491652151","73.6757657283278","0.475","0.226","2.270","0.188","0.099","0.083","-1.08","-2.15","1.18","-2.41","-3.33","-3.59","0.849035651950984","0.860335886207343","0.684542117968963","0.224608541017079","0.16945618844406","0.0117981396816584","0.999999999990232","0.999999999971901","0.99999999999954","0.628374385870964","0.999999999980223","0.0785072472274842","4.8","3.9","","4.5","","2.0","1.0","","","3.3","3.0","","","2.7","","","","3.7","2.0","3.0","4.8","","","2.0","","4.5","","4.1","4.8","1.2","3.3","3.3","3.7","","","","","","","",""
"1984","","False","","C20 H39 Br Cl N O4","Full match","No results","No results","No results","No results","0.30","471.17524","470.16796","3.512","3798496.01013592","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","383087.033609693","380100.252794375","767007.566959495","488674.31062735","437395.272544693","138.601142116112","137.554480061748","58.6534954023968","60.6779627854087","34.570194126036","0.499","0.496","0.637","0.570","0.778","0.895","-1.00","-1.01","-0.65","-0.81","-0.36","-0.16","0.875735183709887","0.669664360891169","0.652077929674687","0.530877498045029","0.999999838029317","0.999662542225609","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.6","2.6","","","","","2.3","","1.7","","","","","","","","5.6","4.2","3.1","0.8","1.6","","","3.5","","3.1","","","0.8","","","","","","","","","","","",""
"1992","","False","Oleoyl-L-a-lysophosphatidic acid","C21 H41 O7 P","Not the top hit","Full match","No results","Full match","Full match","2.25","436.25997","435.25270","0.695","4993436.57130317","5","1","89.8","73.3","","Single match found","No matches found","PreferredDDA","[M-H]-1","116939.720960175","2884964.68148739","1474960.10539518","1709576.07441595","922725.245332514","94.5189973764475","57.0873732515332","86.9004672794199","70.6958237432892","71.4552436473355","0.079","1.956","1.159","0.626","1.688","0.540","-3.66","0.97","0.21","-0.68","0.75","-0.89","0.0823060935284239","0.637477193299321","0.908003087829411","0.999991430300141","0.984013799227127","0.878662074063769","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.2","","1.0","","1.7","","","","4.2","3.7","3.7","","5.2","4.1","4.1","3.5","3.1","","","4.8","2.3","3.0","4.5","4.6","3.9","","3.0","4.1","","","0.5","","","3.1","3.5","3.3","3.9","2.3","1.7","1.4","1.7"
"2045","","False","(2R)-3-{[(2-Aminoethoxy)(hydroxy)phosphoryl]oxy}-2-hydroxypropyl (9Z)-9-hexadecenoate","C21 H42 N O7 P","No results","No results","No results","Full match","No results","2.12","451.27085","450.26357","5.094","3903269.17413438","4","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","258864.634307297","159853.820152369","1008407.83023945","1315080.7242274","185516.348236234","110.60558864917","86.3845031232917","97.451203581911","76.1354363616985","42.5564005686791","0.257","0.159","1.304","0.184","0.122","0.141","-1.96","-2.66","0.38","-2.44","-3.04","-2.83","0.550629101817434","0.137853730046371","0.881672588033813","0.104437575904001","0.0160829034133793","0.0112985902495296","0.999999999990232","0.686376613937176","0.99999999999954","0.376121090513732","0.715689201895377","0.0773311971275718","4.5","","","","","3.9","","2.0","","2.1","","","","","","","","3.0","2.7","3.1","3.3","","","1.2","","2.0","","3.3","3.3","2.3","4.5","","2.5","","0.6","","","","","",""
"2062","","False","Devd-cho","C18 H28 N4 O10","Full match","No results","No results","No results","Full match","1.12","460.18106","459.17378","6.890","5251468.93080133","0","0","","","","Single match found","No matches found","PreferredDDA","[M-H]-1","718576.626012969","235104.489712623","906229.256295811","573155.352627335","450156.078292962","82.8286347469948","95.2246139973364","103.289187512173","62.5930670878131","58.7157890533047","0.793","0.259","0.632","0.497","0.410","0.785","-0.33","-1.95","-0.66","-1.01","-1.29","-0.35","0.924965744357317","0.193533486469743","0.61328449128182","0.66714767343327","0.929481922665058","0.999986263724509","0.999999999990232","0.847974414562811","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.4","","1.2","1.6","","4.8","0.8","2.5","1.4","","","","5.0","","","5.4","1.2","","4.1","3.5","2.6","","1.8","","2.9","","","","","","","","","3.3","3.5","","3.1","","","",""
"2085","","False","","","No results","No results","No results","No results","No results","","532.32504","531.31776","8.717","3480007.58121811","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","955195.624586803","814895.007667454","235732.866116092","485442.283765549","88633.3618457953","97.1390279147581","87.079925950058","132.399139745255","122.982200913848","85.0748912493873","4.052","3.457","2.059","0.376","1.679","0.183","2.02","1.79","1.04","-1.41","0.75","-2.45","0.696883170244439","0.796968476513704","0.862301475064518","0.932026652243222","0.999919111453559","0.406824517660324","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.800163139707599","5.0","4.8","","","","2.0","1.0","4.1","0.6","","","","","4.6","","","","","","5.0","5.0","","","2.9","","","","2.7","","2.7","4.5","","","","","","","","","",""
"2153","","False","Artemisinic acid","C15 H22 O2","Full match","No results","Partial match","Partial match","Full match","1.38","234.16230","279.16056","5.373","6733229.95688202","74","0","","","","Multiple matches found","Single match found","OtherDDA","[M+FA-H]-1","2377174.53193109","1693037.33898897","4723728.20734708","1385574.28648595","2512229.71636242","73.0195571745266","68.7811357634439","24.1877817969761","85.3173212394073","34.6416201361324","0.503","0.358","0.293","0.532","1.222","1.813","-0.99","-1.48","-1.77","-0.91","0.29","0.86","0.508476302180261","0.0807091626889614","0.0403518304620426","0.596791255089358","0.99803568006729","0.562784651987061","0.999999999990232","0.490612538323752","0.310600035556479","0.999999999839485","0.999999999980223","0.95861883304973","6.6","6.0","6.4","4.5","4.1","0.8","5.0","","5.8","1.6","3.5","","4.5","3.1","2.7","6.4","2.3","5.5","5.9","6.6","4.7","5.9","5.9","6.6","6.2","5.4","0.0","3.1","6.0","4.1","3.1","2.7","0.5","6.5","5.9","5.4","4.4","3.6","6.5","6.5","6.1"
"2237","","False","","C10 H8 N6 O2","Full match","No results","No match","No match","No match","-4.53","244.06977","243.06241","0.639","3671426.00080975","4","0","","","","Multiple matches found","Multiple matches found","PreferredDDA","[M-H]-1","216283.598296406","177652.262095509","612659.900694038","278447.950974644","125655.809787592","151.315557143058","197.337431908775","95.5385436952743","91.3113683202979","50.8888971607577","0.353","0.290","0.454","0.205","0.638","0.451","-1.50","-1.79","-1.14","-2.29","-0.65","-1.15","0.796088164749499","0.591131869549248","0.647390467437307","0.11569354674801","0.999984053038576","0.796478429985283","0.999999999990232","0.999999999971901","0.99999999999954","0.401823440412599","0.999999999980223","0.999999999998553","5.8","3.6","1.0","3.3","5.5","","","","5.6","","1.0","5.6","1.9","","","","","","","5.8","5.6","4.4","1.7","3.1","3.9","5.8","","2.9","","","3.3","","5.4","","2.5","","","","","",""
"2250","","False","","C25 H48 O7 S","Full match","No results","No results","No results","No results","-4.64","492.30979","491.30253","3.917","3226044.40979378","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","278974.607569628","350369.983256333","431913.431489276","1271155.77643321","255545.17608557","155.083979040091","64.3700733571855","102.472003960171","81.1863331529125","22.506849906641","0.646","0.811","2.943","0.592","0.276","0.201","-0.63","-0.30","1.56","-0.76","-1.86","-2.31","0.773982644378523","0.978252322299401","0.605289832004131","0.620034070771362","0.280238314286119","0.0516193371122474","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.205799634580647","5.6","4.5","","","","","","","","","","","","0.8","","","1.7","","","2.3","5.0","","","5.6","","","","4.1","3.1","","3.0","3.1","4.1","","","","","","","",""
"2260","","False","","C3 H Br Cl4 N5 P S","Full match","No results","No results","No results","No results","-4.15","388.76116","387.75389","2.340","7686404.44905076","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","2066452.68565283","987477.164745881","1369928.30259101","1961304.56956366","700297.605463207","58.5760543239256","39.6769657836335","102.105670454827","44.6558442087077","20.8115443435259","1.508","0.721","1.432","0.511","0.503","0.357","0.59","-0.47","0.52","-0.97","-0.99","-1.49","0.999973767806571","0.453336565120334","0.966620822467903","0.18718448366951","0.832491280084296","0.506366011640976","0.999999999990232","0.999999999971901","0.99999999999954","0.558806508900173","0.999999999980223","0.916220076971727","5.2","0.8","","2.3","0.6","4.5","5.2","4.8","3.3","2.5","2.1","","2.9","2.5","4.4","2.9","2.5","4.5","5.1","3.0","2.0","3.1","2.9","2.3","","2.7","","2.3","2.0","3.1","1.6","1.2","2.0","3.0","1.8","2.6","1.5","2.2","2.4","3.1",""
"2269","","False","","C26 H42 N4 O6","Full match","No results","No results","No results","No results","-0.23","506.31032","505.30304","8.640","6218369.87969305","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","1339224.93085261","169680.144778336","554067.858777525","130401.31201857","89495.3144774572","112.511764372403","58.1141557423555","124.292061355621","77.9443287325816","27.44905052718","2.417","0.306","0.235","0.162","1.301","0.686","1.27","-1.71","-2.09","-2.63","0.38","-0.54","0.821038046750233","0.58905268194201","0.453741334418518","0.177579783937665","0.99945045357183","0.976419288862927","0.999999999990232","0.999999999971901","0.99999999999954","0.54734548122778","0.999999999980223","0.999999999998553","5.0","","","0.5","","","1.2","4.1","","4.0","","","","","","","","","5.0","4.8","","","","3.4","","1.9","","","","","","","","","","","","","","",""
"2286","","False","","C13 H31 N8 O2 P","Full match","No results","No results","No results","No results","-0.15","362.23070","361.22343","2.004","17403071.6943868","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","604277.850918125","2424424.8252131","1276355.21254753","4147122.72308215","355625.6678763","174.321037942455","100.891374580146","104.686984164489","108.093530950864","22.676748794863","0.473","1.899","3.249","0.279","0.585","0.086","-1.08","0.93","1.70","-1.84","-0.77","-3.54","0.997260636389694","0.996512852362082","0.872596058887513","0.439070052372213","0.97366485653088","0.0793581962704388","0.999999999990232","0.999999999971901","0.99999999999954","0.953103284417731","0.999999999980223","0.281810652092531","4.3","4.3","","","1.8","","","3.3","0.5","2.4","1.8","3.0","2.6","0.5","","","","","3.3","","2.3","","","1.8","3.0","3.9","","2.2","1.8","3.7","","4.3","","","","","","","","",""
